transaction_id,timestamp,sender,receiver,location,country,amount,type,channel,is_international,risk_score
143,2025-11-02 14:32:26,9bde75c8-a9a0-45c4-a78c-57ec6ec4d341,eb8cb515-6414-450d-a7d2-cc883a01b382,North Shirley,Germany,1229.39,merchant,offline,1,0.35
144,2025-01-15 19:15:37,02f6f80e-18db-42d7-a6a1-714eb2ad932f,10b2df76-3868-4c5f-b1d6-340ad12294d4,Aaronshire,Austria,4775.73,others,mobile,0,0.4
145,2025-10-19 10:18:27,1821c402-bfb1-412d-9bbb-a07fce2c7b40,35ed2c4d-63a4-44d7-8dee-bb2284ec0ba2,West Lisaland,France,1116.43,others,bank_app,0,0.43
146,2025-10-11 14:12:44,48b2cef1-5c05-4b65-bed4-dd4414cfa6b0,28ad54bd-5a06-4263-a643-dc79fe36648e,Katherineshire,Germany,872.85,others,offline,0,0.67
147,2025-07-17 23:00:10,76b4b06f-a6ab-4711-8bd5-eb882569572b,38b739ce-af7c-4afc-8805-695b15c34130,New Ashley,Ireland,2493.15,others,mobile,1,0.47
148,2025-04-29 18:02:20,6f563d52-d917-425c-9dfa-856fe7bcae2e,88043fdc-ae4f-4fbc-be4a-76f7705b2f1e,North Kimberly,Italy,4439.11,salary,offline,1,0.13
149,2025-09-15 00:54:00,b6ca800c-adca-4d00-91bd-f4455372753f,f1870c0a-a4bf-42da-a9db-849c5c29280d,Millermouth,Ireland,4651.42,others,offline,0,0.09
150,2025-09-07 18:54:58,6a5946d6-e1d7-4ffa-9362-6d92768253ce,5db79033-0c23-4886-8579-4eb2439725d5,North Ronald,Belgium,1037.72,merchant,offline,1,0.33
151,2025-06-22 07:23:32,25f8d190-c9ef-4f8f-9be0-591d450c373e,ae2aeb53-5947-42db-a779-3d9e1874bf53,Mckinneyhaven,Italy,3415.45,p2p,mobile,1,0.64
152,2025-04-17 00:54:19,76c816f9-9ac8-4225-8f5d-7be0723af843,8af28410-56d5-4250-a782-e8dec79f8cb5,Harriston,Belgium,2206.72,others,mobile,0,0.56
153,2025-09-26 08:24:11,365d8f04-d302-4e6c-b485-7a22813af988,cb562a7c-e662-4db3-9fdb-2e0bf941ed35,North Carrieville,Belgium,449.91,p2p,bank_app,1,0.93
154,2025-02-27 05:42:46,0775690d-64ea-4252-af81-a738e6f655db,324fe66e-61c7-49bf-a52e-4729c342dae5,Heatherborough,Finland,4345.8,p2p,bank_app,1,0.04
155,2025-09-24 08:00:11,528e5fc7-a3f5-4cf1-a153-d7e254cb8d84,919880af-d138-406a-9a6b-f93ea4c57beb,Rebekahbury,Netherlands,299.65,bills,web,0,0.3
156,2025-07-07 23:04:10,5ff9c092-136e-46b5-a8aa-84fe2d63c67f,8173cb57-da1e-46c8-8531-b2ba229346b3,Holmesport,Italy,2006.55,others,bank_app,0,0.56
157,2025-05-04 04:13:33,57aa7210-b712-4e75-a546-8c43f75e74c9,b89e309a-35b2-40fe-9c88-47b0ec7d1941,Patelfurt,Portugal,2914.61,others,mobile,1,0.67
158,2025-07-09 05:32:22,d00d545a-277a-4598-af8a-73bac30792b5,56924da5-24f7-42fc-90fe-be417b71e6ee,South Dawnport,Belgium,606.18,others,offline,0,0.31
159,2025-02-24 23:16:45,4d00a929-26c1-4438-861e-b918e71d5f48,73d6e002-9ced-4255-bed0-6c6be007b651,Youngshire,Spain,4747.31,p2p,web,0,0.46
160,2025-04-21 15:21:07,073474cf-426f-45a0-93bf-cb71e6781560,e2f74160-2e36-40a7-8905-6fd0aeac7a00,East Jacqueline,Ireland,803.64,p2p,mobile,1,0.83
161,2025-07-20 21:36:30,dd027250-2caf-4d1e-b6eb-3ef4ce02f307,2c9b0bad-d479-461c-bafb-62f72db41ec1,Jordanmouth,Germany,3698.44,p2p,bank_app,1,0.96
162,2025-07-11 09:42:56,cccaae5e-2bd7-4f77-98cf-b3ec4a847fed,6f8e7c8c-a60a-4c21-bcb6-06198c80c8f4,South Aaron,Italy,18.57,salary,web,0,0.85
163,2025-04-18 04:18:38,aeb38042-25c4-499a-926b-bc6609146a0c,a47964d5-ccb9-4830-a395-cdf23d83798a,Vargaschester,Belgium,598.45,bills,mobile,0,0.71
164,2025-02-08 09:06:14,579bf2dd-9af3-4b4c-a71a-61b7f9469096,7ff5a3a6-4893-4d1e-aaa5-d6c015b73ae7,West Todd,Germany,2042.71,merchant,web,1,0.63
165,2025-03-02 16:25:15,7d55a7ef-99bb-41e1-a374-c3f857501e76,17161a82-8e03-4bf4-9c30-fd90db672d5a,Payneview,Ireland,2577.13,others,bank_app,1,0.79
166,2025-03-23 04:34:56,e398d31f-0c1f-4f18-84a8-6c59e94c7796,e280d9d7-3c73-4307-9305-9c7c22245cd5,Lake Dawnchester,Germany,1904.56,salary,bank_app,1,0.16
167,2025-09-20 02:21:08,15dbaa82-cae5-4e50-a7cf-f67de17c0e85,2655da0d-af77-432e-b4a6-e830cd92ef73,Jameschester,Germany,2300.39,salary,offline,1,0.19
168,2025-08-20 18:16:21,f5d99788-5363-43a3-be0f-e1c7f5263b48,95e89afb-c45a-4df8-bc61-28cff1e73b5a,Potterborough,Spain,3288.71,others,offline,1,0.23
169,2025-09-05 21:18:26,730bc2a7-dc3b-45a1-bd7f-8b7a7be8cb42,9bcb0fed-462b-4c65-8c15-76120b212647,Port Shirley,Portugal,1592.96,p2p,mobile,1,0.21
170,2025-02-17 02:29:03,b5a94152-8681-4bb0-99ec-1f75d394e7a3,d9e13fee-6cb7-4c2f-ac89-6c3c3c19923f,North Susan,Ireland,336.99,merchant,bank_app,0,0.48
171,2025-03-13 08:15:14,2c463fba-a1c8-499c-aaea-be9d1a409f37,3fcaa709-9482-450a-a99f-a5397ea9a679,Salinasview,Belgium,1072.27,merchant,offline,0,0.0
172,2025-03-20 19:38:38,476bc127-cceb-4109-a144-8b09122e8115,1ea2429b-d42c-4982-9f82-8080586ed1f4,West Andrew,Austria,4067.19,bills,web,1,0.7
173,2025-05-03 06:07:32,5883a0b4-3b1d-4227-af74-74f459473982,1f0e28d9-2851-4ac1-99b0-429c74d1737c,Velasquezport,Spain,1581.19,others,web,1,0.09
174,2025-05-11 19:11:19,8cebbf0f-ed99-4c4f-b1af-b49c1d6d47b5,2ef26b5b-9804-4441-b3f7-597ac7cb893a,North Mindy,Ireland,4107.98,p2p,offline,1,0.35
175,2025-08-11 10:52:38,3e686cd0-54d9-41aa-8211-2dc1b96c4a40,bfcca5bf-ab41-4cba-8bce-4166bd705d5f,New Barry,Spain,525.59,salary,offline,1,0.34
176,2025-07-04 14:58:28,d26957ad-32e2-4166-a8d8-9ca40e2eaf69,df999b91-af3a-4d02-93ea-fb9fe3d1431c,Peterchester,Germany,2110.93,salary,offline,0,0.43
177,2025-10-25 22:45:01,0792a967-83a8-46c9-b813-770f4bec1cf8,df8829e8-2c94-4d1f-8e5f-a37d11bf8dd5,Vickiview,Ireland,568.56,others,mobile,0,0.32
178,2025-11-23 06:11:00,8a3cdfd0-65d4-4c26-8672-8c09d146ccd1,ed7fdb31-de9b-4077-bb46-b73945176aa3,South Mariahhaven,Germany,63.17,others,mobile,1,0.12
179,2025-10-24 01:11:55,f662fc4c-4e1a-45a4-bdb9-7bd6d8b32f22,96b1458a-df5d-4be4-98b5-b6110902c7d7,East Timothy,Portugal,2778.29,salary,web,0,0.79
180,2025-01-18 16:00:04,d7826a8c-6473-4c21-8c02-ee7558ef2546,0fff5b49-decc-4021-8f1c-f58922c6b172,Willisbury,Ireland,2539.96,p2p,bank_app,1,0.82
181,2025-04-08 18:03:02,ca711c2f-ecfc-4a1e-89f6-581984ad9826,2b69dce3-c261-4bfc-b6b0-882963b763f3,Port John,Portugal,1532.57,p2p,offline,1,0.41
182,2025-10-17 10:08:41,93dd9674-8561-4b1f-aac0-84a383f51a6f,3143decb-91d6-47fe-89ec-c874352e85ad,Port Blakehaven,Austria,2689.51,others,mobile,1,0.95
183,2025-06-26 09:40:38,88f47e95-043a-4227-8a2a-fe6a5189d76b,ff581f7a-7f17-47cd-8153-08f9f5be5084,Kyleton,Spain,1670.35,salary,bank_app,0,0.84
184,2025-05-27 05:01:34,bb193354-ece0-470c-befc-a9adb4ad9076,47f84a3f-dc6c-4fb4-a351-4fea9e5935e7,Joshuamouth,Portugal,2793.73,bills,offline,0,0.67
185,2025-05-06 06:34:25,2dd8cfac-aa65-4cdf-adda-0336fcadfee1,db07ee83-9f73-4625-90f2-29856be5e394,Hartfort,Portugal,929.2,salary,web,1,0.72
186,2025-08-04 19:32:28,c26f6eec-b197-40b4-afd6-f99b01c71939,f4e4eb48-188b-4e45-ae6a-675c31612391,Morristown,Ireland,1887.5,salary,web,0,0.22
187,2025-11-12 20:30:55,c2332fa9-6211-4576-8d6b-8ba113182872,37eb49c8-15ba-43f9-bcd1-2ee0fb0d19a6,South Tinamouth,Austria,3157.83,salary,mobile,1,0.17
188,2025-10-01 14:42:22,00dd6445-3d01-4ab2-a866-afc73f183204,5336c22e-1a0b-47fa-b886-ae7b5e1d6bd7,West Markchester,Portugal,464.22,others,mobile,0,0.33
189,2025-09-24 03:59:35,bc5f2324-666a-4f7f-a425-11a1bebb19f5,4cc21aa7-6520-49af-a180-55f48be9f86d,Allisonshire,Portugal,2075.72,salary,web,1,0.9
190,2025-03-18 04:21:43,0b191028-cccb-4d9b-aff7-991c3fcbf46c,f6680af7-3b83-4397-9404-1db755c74355,Port Mark,Austria,4238.94,salary,web,0,0.6
191,2025-10-11 18:05:17,fe86e675-1e59-4c67-afe3-d3a982c4da3e,191bbf13-3fa7-4ce5-b282-40bf087cff6d,Lake Diana,Finland,3453.52,merchant,offline,1,0.37
192,2025-07-17 00:34:41,872ec23b-156e-4f82-bfbe-71f430c945b9,8fa333e8-4b41-44b6-b81b-0e63a96aeda7,East Lindsayside,Ireland,2441.11,p2p,web,0,0.55
193,2025-06-30 09:53:40,a6b20a52-eca2-4b3d-ac85-2f8cd9bfa46a,8fa7f445-27fe-4f80-ab74-a7daf5ec6220,Lake Mark,Portugal,2509.67,p2p,web,0,0.24
194,2025-04-24 01:25:39,a1d56cbd-8412-42f9-812d-63669e3c0b00,cfcefdf3-dd3a-4f43-bc11-a4e04e3b53ea,Joshuamouth,France,3268.55,merchant,web,1,0.41
195,2025-07-07 11:29:34,4825ff61-0e21-41bb-b88a-95a03eee7e62,8d42f3da-4d43-4831-b22e-086a8eee72e3,Holttown,Belgium,2868.92,salary,bank_app,0,0.52
196,2025-03-12 05:46:25,f9ae3b5f-facd-4d35-bdc5-8bea838c409e,b23981d2-1888-43cc-a4de-8538cec2c017,Hancockville,Portugal,3704.86,others,web,0,0.04
197,2025-08-23 11:31:32,ead6a15b-0245-42cf-b5bb-09af94f0e34b,11662f22-e0d7-43f0-8f79-dca803fc6d63,New Stephanietown,Netherlands,4219.48,p2p,bank_app,0,0.95
198,2025-04-01 07:35:13,b43982c2-3001-4b09-8931-4668a46ecf12,8e45a2bc-a00d-4600-a334-7087008fb45e,Adamsfurt,Belgium,1709.43,others,web,0,0.86
199,2025-08-07 17:14:23,e269c5cb-1775-412d-9715-bf220dd54933,c7ab2b53-742a-44c2-a1f0-ecec3df5c47e,Lopezside,Spain,2585.54,salary,web,0,0.34
200,2025-08-14 18:53:42,3939e0df-be27-486d-9aa5-c9be998295e3,ea548342-1c59-467a-8a76-7f9b7a0bcb01,New Jeremy,Ireland,4239.66,others,web,0,0.31
201,2025-07-24 10:39:39,6d6cf574-5cfb-4ebc-b907-325ac95c82c6,38f17a14-e62b-478c-ace1-8f67417e09ec,Taylorburgh,France,1105.42,merchant,offline,1,0.43
202,2025-06-09 04:37:47,53e55696-69bd-4b74-b2b1-aaefe623821b,b4ff5578-daba-4f84-8ecb-1f907481150d,Hubbardshire,Austria,63.61,merchant,offline,0,0.46
203,2025-02-13 22:55:04,f84277e4-9a5b-4a9a-b6fe-560ccc2756ee,6f0e59d7-9508-4074-9788-b5eef91aa264,South Kathrynview,Belgium,3514.68,p2p,offline,1,0.16
204,2025-11-06 15:12:20,690a4701-53e1-4820-a580-b14d52786e8d,1a2b65a7-7927-48b0-940d-8fca10b36937,New Erinberg,Ireland,1790.54,others,web,1,0.77
205,2025-05-01 06:27:13,6126d4f1-2fb4-45df-9a84-cdd5484ccb63,c556f1ca-81ed-4874-a1cb-1897f680b070,Westhaven,Portugal,1728.57,salary,web,0,0.1
206,2025-01-06 04:26:52,b3846bf5-f617-4051-8b5f-afc0b8f48eb0,75151f10-b044-4a27-86f0-e3155ca2555f,Kelseyview,Spain,473.28,others,offline,1,0.79
207,2025-07-10 17:56:19,8b156ea8-3a4c-4e9a-865a-a0b68e059850,f6a47370-62d9-49bf-bdee-9763184500dc,Taylorland,Netherlands,4704.25,merchant,web,1,0.79
208,2025-05-20 20:40:08,1b29c608-4643-44e8-ac52-03347a0cfcd7,a5fee4bb-853a-4140-8652-c9cfe5396087,Cantrellport,Germany,2786.16,merchant,bank_app,0,0.79
209,2025-09-01 19:35:33,623fdcd7-2ddd-4066-8150-7e89f6cea064,923da491-7904-4fac-90be-077bc31c4247,Janiceview,Belgium,4738.19,bills,mobile,1,0.11
210,2025-05-17 15:01:43,69c77f17-406a-4979-9bbf-12bd91bebcbf,f37c39fa-7bf6-4668-bd23-3ed0551c7506,Starkton,Spain,4648.61,others,bank_app,0,0.7
211,2025-07-26 16:49:25,fdacc3cb-1e3b-4c95-8ff5-c93eefc1ff0c,fb6ec4aa-964a-4737-bad7-6468ad907582,East Michael,Belgium,1053.82,others,offline,0,0.53
212,2025-10-04 16:41:00,df5dd5a6-aeea-4960-bc80-1388795e590f,4d8938eb-2151-4156-9fc2-8673fb2026ae,Martinmouth,Finland,1319.66,p2p,web,0,0.65
213,2025-08-07 11:40:54,e25d0b43-25ce-4398-a813-5949a7859a77,e3c1c20e-c86e-490b-b114-8b0ad04ab1cd,Lake James,Belgium,4541.22,bills,web,1,0.37
214,2025-02-07 02:53:59,96635f6a-6a56-4865-946c-161feed67274,d02022fe-79b8-4385-bd31-ca86e4fb3a10,North Austin,Portugal,465.83,p2p,offline,0,0.63
215,2025-04-30 20:29:25,c1f55dec-9386-43ca-a627-2718952e2ddf,73a535f7-c2ee-4c97-ab17-8a33c63474b4,South Johnny,Finland,4204.57,bills,bank_app,1,0.14
216,2025-01-31 19:50:54,a0839ce9-98c5-4bf3-b497-022ed923d265,aa37fc81-dd98-4c5a-a888-e22293eddee3,Port Danahaven,Belgium,2579.78,p2p,mobile,0,0.96
217,2025-03-18 12:45:21,82a719ab-894d-41c1-a66f-4d2b58bf1a4d,288c8f02-abae-4412-a64b-991ceb7eb912,Mollyton,Spain,1215.46,bills,bank_app,0,0.7
218,2025-01-18 22:32:42,036991f4-1fdc-4204-96cb-fdde24374c0a,c317698c-dd22-471f-bfe7-d26c381f0c29,Perezside,Portugal,1354.41,merchant,web,1,0.8
219,2025-09-14 04:38:21,2b6d6e5a-5556-461b-a4e7-d8169d2d1a22,451c18a2-f153-48df-8b63-b7ccf9488a85,Foxborough,Portugal,41.52,salary,offline,0,0.09
220,2025-01-14 16:06:06,ad157286-df5e-48ed-a8bf-b3ca1e7ce0c8,20fac2c4-2b20-4312-b047-bc9c77f5107a,West Jacqueline,Ireland,1360.25,salary,offline,0,0.09
221,2025-07-23 01:22:47,7c6ea538-67b7-4199-905c-5385c51e6ba7,480e11bd-329d-4ac6-a0cf-77be4a8678c4,Melanieland,Netherlands,1802.44,salary,web,1,0.31
222,2025-06-28 05:32:01,e5d8a93d-f176-4654-966a-ba86ec4a3ed7,c567506e-d785-4481-8d6c-33155fec00e2,Lake Sarah,Ireland,4758.83,salary,mobile,1,0.76
223,2025-03-30 09:03:45,6ba334f0-20f2-4c22-be41-220735ca5f2d,ebc74ab3-cdec-40b6-93f4-1a4022819fbe,North Kennethhaven,Germany,924.16,merchant,offline,1,0.04
224,2025-11-01 06:44:31,bdb7d102-8f98-4f9f-8b0d-22eaa3c1bd43,838d5e42-0ffb-4525-980b-119ec20d4fbe,Jessicaton,France,4619.19,p2p,offline,0,0.67
225,2025-03-08 12:51:42,4aaa36ef-acc4-48ad-ba70-72c7a867aa2b,b9bebae6-9555-4fed-85cb-6f48ae43b146,West Jonathanchester,Austria,3822.64,salary,bank_app,0,0.71
226,2025-03-21 00:32:52,86bae06d-03ca-40cd-8c15-f79b4911fb95,804ce0e0-17b6-449b-a996-1ee263660e33,Thomastown,Italy,1853.07,others,web,1,0.1
227,2025-04-01 21:09:19,7601f3d1-3ccb-48bb-ba71-bf0a347bd84f,1f52b2c8-d8a0-4179-a915-6947b28cd3e5,Meadowstown,Ireland,3881.06,bills,mobile,0,0.85
228,2025-07-29 12:49:30,210b2c16-0800-4d02-a804-94769a30e32a,d83d0beb-7612-4d14-9c08-35271849b7ca,New Erica,Portugal,81.1,p2p,offline,0,0.92
229,2025-07-07 17:48:52,759e6cfa-d61c-4221-8c26-e060f775dc6c,02a38f96-1a2d-474f-9b9c-09f3ae66bf32,Lake Julie,Italy,1117.9,bills,offline,1,0.18
230,2025-01-21 21:28:38,c3d7c250-8a0d-4fcc-951a-2ff3942bfe01,4dcb4905-dbff-4c2a-ad8d-566521d3eeaf,Lake Alexis,Austria,1935.35,salary,bank_app,1,0.71
231,2025-03-28 03:53:36,5014895e-4407-4cde-9c2f-1a1ff81b0831,35253b6c-376f-4647-ae29-e6b951b347d6,New Taylorshire,Belgium,3017.84,merchant,mobile,1,0.65
232,2025-01-06 07:54:59,b582b66a-5e1e-4a58-bcb1-afac5bab4a31,0d814ca8-519b-41bd-a5fc-3ec4f8b6205c,Waltonmouth,Italy,3861.22,p2p,bank_app,0,0.79
233,2025-06-15 14:01:48,f197be1b-5c63-44d0-9488-995cb29f61b1,1e3f355f-49f7-4e74-8c48-3eebea4cba93,South Karen,Spain,4543.39,bills,web,0,0.54
234,2025-06-07 20:19:42,8f5d61f2-8379-4e79-9005-da9453b6cc02,cae22c0d-2506-43c5-b33c-e89d0f2c52d0,New Jillian,Austria,1916.75,others,web,1,0.71
235,2025-04-12 01:05:20,4acec836-269e-4707-bb19-874832274be8,ffadf0f1-0922-4715-9feb-d456d927cf7a,East Michelle,Belgium,1993.76,merchant,bank_app,1,0.04
236,2025-06-27 23:11:08,49acd86e-7dd4-4b5d-aa56-59770ec16959,7e92fc76-c5f6-47e8-9396-9716542e6cf9,Melindamouth,Portugal,1932.88,bills,mobile,0,0.73
237,2025-07-28 07:23:42,88095b99-28ca-4738-963e-721e50dd7a62,3c8165fc-cf15-46a5-a0cf-bfe13685024f,South Jennifer,Belgium,1794.97,merchant,bank_app,1,0.75
238,2025-02-13 12:22:28,136b0912-35fb-4642-84d4-c24574b1c5a2,428a8ac3-3f2b-4af2-8c8e-52a7414b1e9f,Nolanmouth,Germany,4984.15,bills,bank_app,0,0.52
239,2025-03-11 13:02:23,804769c1-f1a0-4240-b7b2-93e533881138,43cc954d-4e7d-44ae-b5cc-12cad543d197,West Jenniferburgh,Belgium,4255.94,p2p,offline,1,0.48
240,2025-08-11 10:43:22,084dfe50-66e6-438a-98fc-4d2a451b9bc7,d277ce20-a5c8-47cd-b777-55c5ee2d0ed6,Jamesbury,France,3478.74,p2p,web,0,0.59
241,2025-07-18 05:40:49,be54ceff-7ee8-479b-b0e6-48c31dc7afb6,c35bebe1-4eeb-40ea-bdc8-aaed7d0f929c,Victoriaburgh,Netherlands,3947.45,merchant,mobile,0,0.75
242,2025-01-29 08:47:09,cecacd3a-1b9b-49b2-bc87-10b4bac74742,417dfd0f-c200-45c3-a691-9159af3c4fd5,New Laura,Netherlands,1302.0,p2p,bank_app,1,0.22
243,2025-10-04 12:01:30,26e5b0e0-c47d-44cb-84a2-09ee55f41980,9d4a8ee9-7561-4588-b05e-828e9d3d110c,Michaelton,Italy,4755.24,bills,offline,0,0.1
244,2025-10-23 16:31:22,265c6271-a191-440a-b796-dac1497053bb,e67e350d-3c2f-48e8-867b-ac31d22973bf,New Oliviaville,Belgium,2490.06,bills,mobile,0,0.55
245,2025-01-30 02:50:09,9e698249-e004-4c1e-a431-24e4544918d1,5089fb1b-f4f5-413c-883e-b18cb6d2fb70,West Melissa,Germany,916.7,salary,mobile,0,0.99
246,2025-11-02 23:30:46,8441e0b7-9090-42e6-8a5c-2ee33862665c,092b2ef7-19d0-4e07-a445-e54ef1f476a0,Markmouth,Italy,972.02,salary,offline,1,0.3
247,2025-03-12 19:03:46,34226699-162c-43da-a499-48d6cb5a3165,e9844a28-66a2-462a-853b-ae7c7cd9ffc5,New Robert,Belgium,3565.19,salary,mobile,0,0.3
248,2025-01-10 21:06:10,9e1ebbbb-4fd1-42dd-9634-ceefe320624b,ec5469a8-3023-4c7a-b80e-eb40250710a1,West Reneestad,France,1597.35,p2p,bank_app,1,0.67
249,2025-07-08 21:32:48,3f25eaac-3f2e-4375-ac43-fc66ed32b632,0559e608-4269-43d1-ada3-8ce537b0e8ce,Kingfurt,Netherlands,3742.59,merchant,offline,0,0.92
250,2025-04-25 10:48:36,678f8815-0fe7-4adb-aaf5-5803a91306f4,082cfb1a-58f7-4cb9-b6f2-4e0b89c3ea99,Port Markberg,France,3018.71,salary,mobile,0,0.9
251,2025-09-27 00:42:05,46c80c25-ec97-480e-87a8-f57f38533f8c,66f8114e-6667-46a6-a2f0-9b6e411d853f,Phillipston,Portugal,3871.0,others,mobile,0,0.39
252,2025-09-03 15:07:50,d2a6393a-8f8a-41a7-985d-77750b89aec4,ce1d3509-5874-49d4-b9ca-2a67af15a586,Lake Jeff,Netherlands,1500.82,merchant,bank_app,0,0.01
253,2025-07-28 14:16:46,02066f2c-98b5-4efe-8199-498021af547c,3939c4dd-2aeb-418f-bd3c-785e8cefcbbb,New Donna,Netherlands,4085.56,merchant,bank_app,0,0.63
254,2025-10-25 23:31:26,a16dcea0-f8e1-440f-b592-e2e26c4d8a6b,68fd8135-cc60-4eaf-be2d-43d40c86283b,New Lorifort,Spain,3292.5,bills,offline,1,0.55
255,2025-09-21 20:02:03,eca36cc8-1967-4ebe-b4af-0d3ff585a8ab,14f6e934-c48d-4b9a-8feb-24eb7e78d9f7,Lake Charleshaven,Ireland,3964.77,others,mobile,0,0.44
256,2025-01-25 15:19:41,3977061f-2c46-4436-934e-f6b5f24fa7cc,101a88df-36ec-42f5-886a-7a3a22c0f27e,Jameschester,Italy,718.54,merchant,offline,0,0.87
257,2025-09-25 03:53:12,1cb933a0-3994-4af8-8262-d1521235c254,2d9b7baf-1631-44cb-aefd-b022de9febe2,East Phillip,France,2943.94,salary,bank_app,1,0.63
258,2025-08-17 03:21:08,30975903-0274-42f0-8de3-ecc7d422c0ac,73ce6489-68a5-41f3-8cdd-adc507f5aff4,Brianmouth,Austria,1783.67,merchant,mobile,1,0.56
259,2025-01-14 05:46:22,78ceed10-122d-47e3-850e-8ae42359853a,a1609fcd-b8f7-4b42-9c0b-7e9fd1862a51,Tomfort,Finland,2068.13,bills,web,0,0.35
260,2025-01-20 11:43:47,0a9466d8-64d2-4482-bd59-1b547ea44284,bae02626-94b8-45d8-b8dc-700e518995b0,Loriside,Italy,1297.3,bills,bank_app,0,0.13
261,2025-07-07 23:18:31,622ad959-5d54-4311-bf0a-806f522bf2be,94c8643e-caac-4be9-834e-279c13d3a08a,Kellyport,Germany,3548.31,others,mobile,1,0.05
262,2025-06-05 05:39:59,dba93400-7443-4af3-9225-65a9d873ead9,5c0682ed-d83f-438e-93eb-3480859ee989,North Jeffreyville,Austria,2469.69,bills,offline,0,0.98
263,2025-03-11 20:48:23,fb885284-f09c-42c3-be73-06714ab2c98e,9d0c2eea-cf59-4214-80d2-77f7d90ebfe1,Lake Jennifershire,Austria,776.11,p2p,web,1,0.91
264,2025-05-24 23:11:51,86831d6a-8eb4-43af-9738-5ec7f428dfd9,35183f11-4c92-4626-91fc-2f95d91a0d82,Greenstad,Finland,4068.11,p2p,bank_app,1,0.7
265,2025-08-02 07:59:51,f6f6d2ff-0c84-4530-8d78-e6d83882f5d5,ac712732-3dbc-407e-b54b-668acdd0d8e9,Rochatown,Ireland,2213.09,others,bank_app,0,0.18
266,2025-06-28 18:36:40,f6a19d58-2c8f-4221-829e-1bdaaafcfb13,9991e79d-9e5c-48b4-8794-11f84804cab6,North Michael,Austria,194.4,merchant,bank_app,1,0.78
267,2025-06-15 04:01:01,0fd01a0c-a8ee-4408-b4ed-fddd6dfb130f,81a2b5b6-b910-4317-9741-9bf48cb04c11,West Jenniferview,Italy,4153.92,p2p,web,1,0.25
268,2025-08-12 11:28:16,dbc7cc83-5c7f-4667-9d99-d70b1edd1d6c,b7c24b66-f45a-4559-9592-617decdba544,Williamston,Austria,1188.56,salary,mobile,0,0.8
269,2025-11-09 22:36:34,88846ac5-e4ef-4dd9-afb7-0399a75739ac,54c4e7ea-8291-4bc3-8e6a-5ac04fcbf88e,Port Miguelchester,Austria,3539.51,salary,offline,0,0.14
270,2025-07-17 23:19:58,c8353303-0b16-4876-a390-4d46108cb86b,5aa29813-a6fc-47fc-b92f-46168906100b,Stewartside,Italy,3384.59,salary,mobile,0,0.77
271,2025-02-24 18:16:22,bc08d7cf-cfef-4566-bc5d-bfdf11f90cff,136aee00-fc03-4d2f-8f1d-6a866f49ef77,Hintonburgh,Austria,2125.78,others,web,0,0.58
272,2025-08-19 20:17:08,59735503-8cd8-4b1b-a949-d8c52be95e40,ef435244-5bd6-48db-97ba-71e4ff2e75b6,East David,Italy,3387.48,salary,web,0,0.07
273,2025-10-24 07:44:31,fdb983f1-a8c8-4fa3-a536-e09cab23568f,d94916ad-e390-4b80-9d56-7c05e1f9f9f8,Jacksonhaven,Germany,1209.87,others,mobile,0,0.16
274,2025-01-26 18:27:18,a837de09-bbb5-4c00-83be-1f19efd15b3a,270428b2-2659-4a4b-83f4-1b5793f28a14,Wendyhaven,Ireland,4835.62,others,bank_app,1,0.01
275,2025-08-01 23:02:10,e0aa47f3-291b-4f78-906f-c389a01eba4c,4998c93b-59b0-4087-8a5e-37d5b05fba2f,Pearsonburgh,Germany,3405.53,p2p,offline,1,0.19
276,2025-11-05 17:51:21,4e34fd9c-4be2-4804-8df5-31ed4f04063d,67ad6fb8-7ffb-46c5-9dd8-64432631cb6c,North Joetown,Finland,633.86,bills,mobile,0,0.16
277,2025-03-30 19:56:16,a7826b79-7175-4535-9913-0545e0cefcb8,4a8d9945-7ac7-491c-8481-0082001e89fc,North Randyview,Austria,4363.61,others,bank_app,1,0.52
278,2025-05-18 10:47:24,2ad536db-6cdd-436c-8ab2-06fe53edbd30,23e332b8-30f0-4780-a0a0-87a57bdbf969,Wrightborough,Finland,4069.57,merchant,bank_app,0,0.68
279,2025-09-25 14:43:10,79465d19-7ef6-4507-8c3f-d9d1721d651b,f3c0dd42-acca-4aca-b69f-c4b505ee109e,Port Latashaton,Netherlands,381.41,merchant,offline,1,0.98
280,2025-11-19 10:35:23,c71bce67-7b17-424f-8b21-e8951de6b34b,eea81b07-6d72-402d-a18b-b50093929a0c,West Dylanberg,Belgium,3578.41,salary,mobile,1,0.03
281,2025-03-12 11:49:22,bc0a5a61-7c34-4a4e-be33-375fe4c24f81,c0d6d286-b0eb-4a85-ad9e-b79b6a2eb749,Darrellbury,France,2669.47,merchant,web,1,0.74
282,2025-02-04 18:32:43,856181c4-302b-431d-b5de-fd2c75985252,718bdcc1-62a7-4a87-bae0-6e964235b51a,New Tammyview,France,2845.84,p2p,offline,0,0.78
283,2025-07-03 22:58:38,2057bbd4-ee4d-4437-92b0-7a56c3e38e03,2f19fdc4-12b4-4422-ad94-e94c710c54ed,Zamoratown,Italy,3553.03,p2p,web,1,0.1
284,2025-09-30 18:01:57,4b6907ee-af1b-4a75-968d-141030958abd,e01c2430-b41b-4d13-9a38-4c95f3495963,Toddside,France,1136.94,merchant,web,1,0.29
